"Date","BAJAJ-AUTO.NS","EICHERMOT.NS","HEROMOTOCO.NS","M&M.NS","GRASIM.NS","ULTRACEMCO.NS","ASIANPAINT.NS","BRITANNIA.NS","HINDUNILVR.NS","TITAN.NS","BPCL.NS","NTPC.NS","ONGC.NS","POWERGRID.NS","AXISBANK.NS","HDFCBANK.NS","ICICIBANK.NS","INDUSINDBK.NS","HCLTECH.NS","INFY.NS","TCS.NS","TECHM.NS","COALINDIA.NS","HINDALCO.NS","JSWSTEEL.NS","VEDL.NS"
"2017-06-21","2705.962158","27328.943358999997","3532.00708","674.994507","867.96405","3995.459229","1144.641846","1786.156128","1091.736328","518.327209","401.111786","122.40169499999999","151.61084","191.169098","502.809845","1676.7773439999999","286.600922","1477.128784","829.533325","439.15084800000005","1167.162964","373.444183","223.945801","194.64446999999998","196.032547","219.83123799999998"
"2017-06-22","2733.045654","27475.451172000005","3495.883301","679.44696","898.7056269999999","4037.0451659999994","1151.725342","1772.2670899999998","1072.7148439999999","515.1564940000001","393.388641","121.74999199999999","147.608963","188.00929299999999","503.057404","1676.086426","285.124084","1473.471558","835.139404","437.661224","1161.614136","369.62332200000003","219.69847099999998","189.74246200000002","193.583969","215.82341"
"2017-06-23","2712.49292","26965.164063","3429.727295","669.6661379999999","898.206787","3978.496582","1142.908203","1776.033813","1076.489624","508.61663799999997","386.615295","120.90805800000001","145.44703700000002","191.44790600000002","499.73999000000003","1656.986084","287.339325","1474.212769","837.7947389999999","439.10434000000004","1145.530029","363.653168","218.98312400000003","186.870575","191.674103","218.21890299999998"
"2017-06-27","2669.274414","26463.3125","3462.617676","666.795227","932.7429810000001","3858.017578","1123.5897220000002","1775.0896","1070.8027339999999","511.29202300000003","375.152893","120.94573999999999","147.148987","191.215591","488.05481","1646.128052","283.450348","1472.977173","826.336975","431.56283600000006","1136.391846","363.080048","218.491348","185.929779","190.058044","218.495285"
"2017-06-28","2667.113525","27022.832031","3456.2924799999996","659.861084","924.271973","3937.9555659999996","1098.82251","1769.532104","1068.7436519999999","502.67138700000004","378.003082","122.286804","145.44703700000002","192.934891","487.213074","1644.943481","285.862518","1473.471558","834.401794","430.468872","1139.884155","374.68600499999997","219.743179","188.00943","193.48603799999998","223.47052000000002"
"2017-06-29","2690.403564","27137.275391000003","3482.436523","659.666443","933.0497439999999","3933.47876","1094.2653810000002","1770.0479739999998","1066.880737","504.950409","383.734772","121.52021","145.217056","193.30664099999998","507.11749299999997","1652.495361","288.71768199999997","1462.49939","833.614929","433.029266","1131.725586","371.43823199999997","219.206665","190.336624","201.125595","231.440094"
"2017-06-30","2680.703125","26838.808594","3496.606689","656.235901","952.2156369999999","3938.8012700000004","1092.680176","1795.772339","1058.546509","519.664917","391.917572","121.74999199999999","144.71106","195.676498","512.3164059999999","1641.565186","285.665588","1461.90625","836.8605349999999","435.519775","1145.85022","364.89495800000003","218.401932","189.098755","199.215683","229.459229"
"2017-07-03","2678.9267579999996","27560.8125","3567.222168","664.9217530000001","983.876587","3978.3476560000004","1109.819092","1802.439575","1076.342529","527.542419","398.016083","120.065178","146.36702","196.512924","512.217407","1648.073486","285.567139","1473.767822","824.320862","443.131104","1151.302124","364.178558","222.515121","194.743484","200.831757","234.29624900000002"
"2017-07-04","2660.006348","27644.289063","3498.4960939999996","659.4231570000001","971.265625","3998.444092","1098.228149","1823.9981690000002","1066.880737","530.663635","402.82739300000003","121.06062299999999","147.102982","195.815887","503.45352199999996","1642.856812","285.025635","1480.5390630000002","827.664673","447.90270999999996","1148.032837","360.787506","220.63736","196.476517","204.063873","235.171509"
"2017-07-05","2661.543213","27858.884766000003","3504.5419920000004","673.948303","986.7894289999999","4066.990723","1116.159546","1816.883301","1075.312866","526.947876","405.831146","121.788605","149.770905","195.211823","508.90002400000003","1638.286011","288.323883","1498.8752439999998","823.6815190000001","442.66555800000003","1142.765259","360.262115","221.30799900000002","196.87265","207.932617","240.837738"
